# graph: 2359 edges, 297 vertices
# 2core: 2344 depth: 1 edges, 297 vertices
IT:        0/10000 | DEC:     0/30 | ERR:        1e+20/1e-05 | ON:   285 | S:    25 | ON2:   285 | BAD:   200 | COST:           25 | EN:       -282.5   
IT:     1188/10000 | DEC:     0/30 | ERR:  1.98969e+12/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1189/10000 | DEC:     0/30 | ERR:  2.37863e+12/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1190/10000 | DEC:     0/30 | ERR:  2.84582e+12/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1191/10000 | DEC:     0/30 | ERR:  3.41237e+12/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1192/10000 | DEC:     0/30 | ERR:  4.08021e+12/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1193/10000 | DEC:     0/30 | ERR:  4.90156e+12/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1194/10000 | DEC:     0/30 | ERR:  5.88298e+12/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1195/10000 | DEC:     0/30 | ERR:  7.06299e+12/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1196/10000 | DEC:     0/30 | ERR:  8.47097e+12/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1197/10000 | DEC:     0/30 | ERR:  1.02121e+13/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1198/10000 | DEC:     0/30 | ERR:  1.22661e+13/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1199/10000 | DEC:     0/30 | ERR:  1.48114e+13/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1200/10000 | DEC:     0/30 | ERR:  1.78177e+13/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1201/10000 | DEC:     0/30 | ERR:  2.15478e+13/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1202/10000 | DEC:     0/30 | ERR:  2.60133e+13/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1203/10000 | DEC:     0/30 | ERR:  3.14347e+13/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1204/10000 | DEC:     0/30 | ERR:  3.80086e+13/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1205/10000 | DEC:     0/30 | ERR:  4.60114e+13/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1206/10000 | DEC:     0/30 | ERR:  5.57464e+13/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1207/10000 | DEC:     0/30 | ERR:  6.74659e+13/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1208/10000 | DEC:     0/30 | ERR:  8.20381e+13/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1209/10000 | DEC:     0/30 | ERR:  9.96561e+13/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1210/10000 | DEC:     0/30 | ERR:  1.20866e+14/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1211/10000 | DEC:     0/30 | ERR:  1.47356e+14/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1212/10000 | DEC:     0/30 | ERR:  1.79351e+14/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1213/10000 | DEC:     0/30 | ERR:  2.18081e+14/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1214/10000 | DEC:     0/30 | ERR:  2.66572e+14/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1215/10000 | DEC:     0/30 | ERR:  3.24613e+14/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1216/10000 | DEC:     0/30 | ERR:  3.96646e+14/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1217/10000 | DEC:     0/30 | ERR:  4.84883e+14/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1218/10000 | DEC:     0/30 | ERR:  5.93312e+14/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1219/10000 | DEC:     0/30 | ERR:  7.28182e+14/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1220/10000 | DEC:     0/30 | ERR:  8.90276e+14/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1221/10000 | DEC:     0/30 | ERR:   1.0921e+15/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1222/10000 | DEC:     0/30 | ERR:  1.34326e+15/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1223/10000 | DEC:     0/30 | ERR:  1.64922e+15/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1224/10000 | DEC:     0/30 | ERR:  2.02182e+15/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1225/10000 | DEC:     0/30 | ERR:   2.4938e+15/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1226/10000 | DEC:     0/30 | ERR:  3.07008e+15/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1227/10000 | DEC:     0/30 | ERR:  3.78192e+15/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1228/10000 | DEC:     0/30 | ERR:  4.66196e+15/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1229/10000 | DEC:     0/30 | ERR:  5.75187e+15/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1230/10000 | DEC:     0/30 | ERR:  7.08854e+15/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1231/10000 | DEC:     0/30 | ERR:  8.78559e+15/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1232/10000 | DEC:     0/30 | ERR:  1.08646e+16/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1233/10000 | DEC:     0/30 | ERR:  1.34218e+16/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1234/10000 | DEC:     0/30 | ERR:  1.66677e+16/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1235/10000 | DEC:     0/30 | ERR:  2.06227e+16/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1236/10000 | DEC:     0/30 | ERR:  2.56644e+16/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1237/10000 | DEC:     0/30 | ERR:  3.18673e+16/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1238/10000 | DEC:     0/30 | ERR:  3.95204e+16/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1239/10000 | DEC:     0/30 | ERR:  4.91804e+16/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1240/10000 | DEC:     0/30 | ERR:  6.12131e+16/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1241/10000 | DEC:     0/30 | ERR:  7.62611e+16/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1242/10000 | DEC:     0/30 | ERR:  9.53151e+16/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1243/10000 | DEC:     0/30 | ERR:  1.18912e+17/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1244/10000 | DEC:     0/30 | ERR:  1.48139e+17/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1245/10000 | DEC:     0/30 | ERR:  1.85569e+17/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1246/10000 | DEC:     0/30 | ERR:  2.32023e+17/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1247/10000 | DEC:     0/30 | ERR:  2.89676e+17/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1248/10000 | DEC:     0/30 | ERR:  3.63752e+17/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1249/10000 | DEC:     0/30 | ERR:  4.54872e+17/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1250/10000 | DEC:     0/30 | ERR:  5.72245e+17/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1251/10000 | DEC:     0/30 | ERR:  7.16682e+17/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1252/10000 | DEC:     0/30 | ERR:  9.00535e+17/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1253/10000 | DEC:     0/30 | ERR:  1.13545e+18/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1254/10000 | DEC:     0/30 | ERR:  1.42589e+18/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1255/10000 | DEC:     0/30 | ERR:  1.79666e+18/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1256/10000 | DEC:     0/30 | ERR:  2.26583e+18/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1257/10000 | DEC:     0/30 | ERR:  2.86687e+18/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1258/10000 | DEC:     0/30 | ERR:  3.62045e+18/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1259/10000 | DEC:     0/30 | ERR:  4.57332e+18/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1260/10000 | DEC:     0/30 | ERR:  5.78451e+18/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1261/10000 | DEC:     0/30 | ERR:  7.30214e+18/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1262/10000 | DEC:     0/30 | ERR:  9.25076e+18/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1263/10000 | DEC:     0/30 | ERR:  1.17601e+19/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1264/10000 | DEC:     0/30 | ERR:  1.48739e+19/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1265/10000 | DEC:     0/30 | ERR:  1.89308e+19/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1266/10000 | DEC:     0/30 | ERR:  2.40481e+19/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1267/10000 | DEC:     0/30 | ERR:  3.05002e+19/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1268/10000 | DEC:     0/30 | ERR:   3.8805e+19/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1269/10000 | DEC:     0/30 | ERR:  4.95435e+19/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1270/10000 | DEC:     0/30 | ERR:  6.31175e+19/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1271/10000 | DEC:     0/30 | ERR:  8.04851e+19/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1272/10000 | DEC:     0/30 | ERR:  1.02732e+20/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1273/10000 | DEC:     0/30 | ERR:  1.30892e+20/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1274/10000 | DEC:     0/30 | ERR:  1.67397e+20/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1275/10000 | DEC:     0/30 | ERR:  2.14205e+20/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1276/10000 | DEC:     0/30 | ERR:  2.74276e+20/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1277/10000 | DEC:     0/30 | ERR:  3.52378e+20/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1278/10000 | DEC:     0/30 | ERR:  4.50694e+20/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1279/10000 | DEC:     0/30 | ERR:   5.7844e+20/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1280/10000 | DEC:     0/30 | ERR:  7.43004e+20/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1281/10000 | DEC:     0/30 | ERR:  9.57549e+20/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1282/10000 | DEC:     0/30 | ERR:   1.2281e+21/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1283/10000 | DEC:     0/30 | ERR:  1.58543e+21/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1284/10000 | DEC:     0/30 | ERR:  2.03699e+21/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1285/10000 | DEC:     0/30 | ERR:  2.62703e+21/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1286/10000 | DEC:     0/30 | ERR:  3.40008e+21/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1287/10000 | DEC:     0/30 | ERR:  4.37818e+21/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1288/10000 | DEC:     0/30 | ERR:  5.67327e+21/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1289/10000 | DEC:     0/30 | ERR:  7.33515e+21/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1290/10000 | DEC:     0/30 | ERR:  9.46831e+21/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1291/10000 | DEC:     0/30 | ERR:  1.22622e+22/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1292/10000 | DEC:     0/30 | ERR:  1.59406e+22/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1293/10000 | DEC:     0/30 | ERR:  2.06714e+22/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1294/10000 | DEC:     0/30 | ERR:   2.6753e+22/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1295/10000 | DEC:     0/30 | ERR:   3.4756e+22/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1296/10000 | DEC:     0/30 | ERR:  4.52028e+22/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1297/10000 | DEC:     0/30 | ERR:  5.89758e+22/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1298/10000 | DEC:     0/30 | ERR:  7.65844e+22/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1299/10000 | DEC:     0/30 | ERR:  9.98197e+22/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1300/10000 | DEC:     0/30 | ERR:  1.30223e+23/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1301/10000 | DEC:     0/30 | ERR:  1.70522e+23/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1302/10000 | DEC:     0/30 | ERR:  2.22114e+23/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1303/10000 | DEC:     0/30 | ERR:   2.9121e+23/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1304/10000 | DEC:     0/30 | ERR:  3.79848e+23/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1305/10000 | DEC:     0/30 | ERR:  4.97345e+23/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1306/10000 | DEC:     0/30 | ERR:  6.51564e+23/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1307/10000 | DEC:     0/30 | ERR:  8.56792e+23/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1308/10000 | DEC:     0/30 | ERR:  1.12091e+24/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1309/10000 | DEC:     0/30 | ERR:  1.47207e+24/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1310/10000 | DEC:     0/30 | ERR:  1.93986e+24/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1311/10000 | DEC:     0/30 | ERR:   2.5434e+24/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1312/10000 | DEC:     0/30 | ERR:  3.35702e+24/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1313/10000 | DEC:     0/30 | ERR:  4.42054e+24/1e-05 | ON:   285 | S:   132 | ON2:   285 | BAD:     2 | COST:          132 | EN:       -271.8   
IT:     1314/10000 | DEC:     0/30 | ERR:  5.82363e+24/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1315/10000 | DEC:     0/30 | ERR:  7.68217e+24/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1316/10000 | DEC:     0/30 | ERR:  1.01071e+25/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1317/10000 | DEC:     0/30 | ERR:   1.3347e+25/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
IT:     1318/10000 | DEC:     0/30 | ERR:  1.76932e+25/1e-05 | ON:   285 | S:   133 | ON2:   285 | BAD:     1 | COST:          133 | EN:       -271.7   
